iso_code,continent,location,year,month,day,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,total_vaccinations_per_million,people_vaccincated_per_million,stringency_index,population_density,gdp_per_capita
WSM,Oceania,Samoa,2021,Jan,0,10.08,0,0,0,0,0,0,0,0,0,69.413,6021.557
SMR,Europe,San Marino,2020,Feb,0,29.465,29.465,0,0,0,0,0,0,0,16.67,556.667,56861.47
SMR,Europe,San Marino,2020,Mar,0,6953.857,6924.386,0,0,0,0,0,0,0,33.33,556.667,56861.47
SMR,Europe,San Marino,2020,Apr,0,16765.867,9812.006,0,0,0,0,0,0,0,83.33,556.667,56861.47
SMR,Europe,San Marino,2020,May,0,19771.348,3005.474,0,0,0,0,0,0,0,92.59,556.667,56861.47
SMR,Europe,San Marino,2020,Jun,0,20566.916,795.565,0,0,0,0,0,0,0,57.41,556.667,56861.47
SMR,Europe,San Marino,2020,Jul,0,20596.382,29.465,0,0,0,0,0,0,0,33.33,556.667,56861.47
SMR,Europe,San Marino,2020,Aug,0,21067.83,471.447,0,0,0,0,0,0,0,33.33,556.667,56861.47
SMR,Europe,San Marino,2020,Sep,0,21657.139,500.913,0,0,0,0,0,0,0,33.33,556.667,56861.47
SMR,Europe,San Marino,2020,Oct,0,27343.98,5775.236,0,0,0,0,0,0,0,29.63,556.667,56861.47
SMR,Europe,San Marino,2020,Nov,0,47498.379,20154.399,0,0,0,0,0,0,0,35.19,556.667,56861.47
SMR,Europe,San Marino,2020,Dec,0,71542.224,24043.843,0,0,0,0,0,0,0,50,556.667,56861.47
SMR,Europe,San Marino,2021,Feb,0,109493.783,20360.657,0,0,0,0.1,0.1,0.1,0,69.44,556.667,56861.47
SMR,Europe,San Marino,2021,Mar,0,139371.796,29878.012,0,0,8777,36.36,25.98,36.36,0.004,54.63,556.667,56861.47
SMR,Europe,San Marino,2021,Apr,0,148211.444,8839.648,0,0,4278,63.03,38.15,63.03,0.006,54.63,556.667,56861.47
SMR,Europe,San Marino,2021,Jan,0,89133.125,17590.898,0,0,0,0,0,0,0,75.93,556.667,56861.47
STP,Africa,Sao Tome and Principe,2020,Apr,0,63.88,63.879,0,0,0,0,0,0,0,0,212.841,3052.714
STP,Africa,Sao Tome and Principe,2020,May,0,2203.859,2139.978,0,0,0,0,0,0,0,0,212.841,3052.714
STP,Africa,Sao Tome and Principe,2020,Jun,0,3257.879,1054.02,0,0,0,0,0,0,0,0,212.841,3052.714
STP,Africa,Sao Tome and Principe,2020,Jul,0,3974.247,716.374,0,0,0,0,0,0,0,0,212.841,3052.714
STP,Africa,Sao Tome and Principe,2020,Aug,0,4088.319,114.075,0,0,0,0,0,0,0,0,212.841,3052.714
STP,Africa,Sao Tome and Principe,2020,Sep,0,4156.761,68.444,0,0,0,0,0,0,0,0,212.841,3052.714
STP,Africa,Sao Tome and Principe,2020,Oct,0,4311.899,155.14,0,0,0,0,0,0,0,0,212.841,3052.714
STP,Africa,Sao Tome and Principe,2020,Nov,0,4521.79,209.892,0,0,0,0,0,0,0,0,212.841,3052.714
STP,Africa,Sao Tome and Principe,2020,Dec,0,4626.736,104.947,0,0,0,0,0,0,0,0,212.841,3052.714
STP,Africa,Sao Tome and Principe,2021,Feb,0,8149.26,2413.75,0,0,0,0,0,0,0,0,212.841,3052.714
STP,Africa,Sao Tome and Principe,2021,Mar,0,10143.228,1993.969,0,0,0,4.44,4.44,4.44,0,0,212.841,3052.714
STP,Africa,Sao Tome and Principe,2021,Apr,0,10380.497,237.269,0,0,0,0,0,0,0,0,212.841,3052.714
STP,Africa,Sao Tome and Principe,2021,Jan,0,5735.51,1108.773,0,0,0,0,0,0,0,0,212.841,3052.714
SAU,Asia,Saudi Arabia,2020,Mar,0,44.896,44.898,0,0,0,0,0,0,0,11.11,15.322,49045.411
SAU,Asia,Saudi Arabia,2020,Apr,0,653.561,608.668,0,0,0,0,0,0,0,89.81,15.322,49045.411
SAU,Asia,Saudi Arabia,2020,May,0,2449.053,1795.492,0,0,0,0,0,0,0,91.67,15.322,49045.411
SAU,Asia,Saudi Arabia,2020,Jun,0,5481.235,3032.182,0,0,0,0,0,0,0,75.46,15.322,49045.411
SAU,Asia,Saudi Arabia,2020,Jul,0,7925.147,2443.913,0,0,0,0,0,0,0,71.3,15.322,49045.411
SAU,Asia,Saudi Arabia,2020,Aug,0,9070.294,1145.146,0,0,0,0,0,0,0,65.74,15.322,49045.411
SAU,Asia,Saudi Arabia,2020,Sep,0,9611.256,540.964,0,0,0,0,0,0,0,60.19,15.322,49045.411
SAU,Asia,Saudi Arabia,2020,Oct,0,9975.393,364.134,0,0,0,0,0,0,0,57.41,15.322,49045.411
SAU,Asia,Saudi Arabia,2020,Nov,0,10264.875,289.482,0,0,0,0,0,0,0,50,15.322,49045.411
SAU,Asia,Saudi Arabia,2020,Dec,0,10419.44,154.564,0,0,0,0,0,0,0,50,15.322,49045.411
SAU,Asia,Saudi Arabia,2021,Feb,0,10840.02,267.396,0,0,38789,2.24,0,2.24,0,50,15.322,49045.411
SAU,Asia,Saudi Arabia,2021,Mar,0,11202.634,362.618,0,0,3461713,12.68,0,12.68,0.001,57.41,15.322,49045.411
SAU,Asia,Saudi Arabia,2021,Apr,0,11660.296,457.662,0,0,2721683,20.5,0,20.5,0.002,50,15.322,49045.411
SAU,Asia,Saudi Arabia,2021,Jan,0,10572.626,153.182,0,0,37862,1.12,0,1.12,0,52.78,15.322,49045.411
SEN,Africa,Senegal,2020,Feb,0,0,0,0,0,0,0,0,0,0,0,82.328,2470.58
SEN,Africa,Senegal,2020,Mar,0,10.452,10.45,0,0,0,0,0,0,0,0,82.328,2470.58
SEN,Africa,Senegal,2020,Apr,0,55.722,45.271,0,0,0,0,0,0,0,77.78,82.328,2470.58
SEN,Africa,Senegal,2020,May,0,217.691,161.97,0,0,0,0,0,0,0,77.78,82.328,2470.58
SEN,Africa,Senegal,2020,Jun,0,405.699,188.009,0,0,0,0,0,0,0,72.22,82.328,2470.58
SEN,Africa,Senegal,2020,Jul,0,611.087,205.389,0,0,0,0,0,0,0,46.3,82.328,2470.58
SEN,Africa,Senegal,2020,Aug,0,812.892,201.803,0,0,0,0,0,0,0,32.41,82.328,2470.58
SEN,Africa,Senegal,2020,Sep,0,894.772,81.882,0,0,0,0,0,0,0,37.96,82.328,2470.58
SEN,Africa,Senegal,2020,Oct,0,932.636,37.863,0,0,0,0,0,0,0,40.74,82.328,2470.58
SEN,Africa,Senegal,2020,Nov,0,960.886,28.249,0,0,0,0,0,0,0,37.96,82.328,2470.58
SEN,Africa,Senegal,2020,Dec,0,1143.101,182.215,0,0,0,0,0,0,0,30.56,82.328,2470.58
SEN,Africa,Senegal,2021,Feb,0,2061.643,477.607,0,0,27018,0.16,0.16,0.16,0,50.46,82.328,2470.58
SEN,Africa,Senegal,2021,Mar,0,2311.584,249.942,0,0,168379,1.56,1.56,1.56,0,43.06,82.328,2470.58
SEN,Africa,Senegal,2021,Apr,0,2378.235,66.651,0,0,101319,2.27,2.27,2.27,0,23.15,82.328,2470.58
SEN,Africa,Senegal,2021,Jan,0,1584.037,440.935,0,0,0,0,0,0,0,43.52,82.328,2470.58
SRB,Europe,Serbia,2020,Feb,0,0,0,0,0,0,0,0,0,0,13.89,80.291,14048.881
SRB,Europe,Serbia,2020,Mar,0,132.264,132.266,0,0,0,0,0,0,0,13.89,80.291,14048.881
SRB,Europe,Serbia,2020,Apr,0,1323.958,1191.695,0,0,0,0,0,0,0,100,80.291,14048.881
SRB,Europe,Serbia,2020,May,0,1677.102,353.144,0,0,0,0,0,0,0,96.3,80.291,14048.881
SRB,Europe,Serbia,2020,Jun,0,2140.318,463.215,0,0,0,0,0,0,0,43.52,80.291,14048.881
SRB,Europe,Serbia,2020,Jul,0,3755.109,1614.788,0,0,0,0,0,0,0,38.89,80.291,14048.881
SRB,Europe,Serbia,2020,Aug,0,4615.41,860.301,0,0,0,0,0,0,0,55.56,80.291,14048.881
SRB,Europe,Serbia,2020,Sep,0,4930.638,315.231,0,0,0,0,0,0,0,54.63,80.291,14048.881
SRB,Europe,Serbia,2020,Oct,0,6900.336,1969.697,0,0,0,0,0,0,0,54.63,80.291,14048.881
SRB,Europe,Serbia,2020,Nov,0,25782.28,18881.948,0,0,0,0,0,0,0,51.85,80.291,14048.881
SRB,Europe,Serbia,2020,Dec,0,49660.994,23878.713,0,0,0,0,0,0,0,60.19,80.291,14048.881
SRB,Europe,Serbia,2021,Feb,0,67492.471,9404.82,0,0,178761,21.11,13.59,21.11,0.002,56.48,80.291,14048.881
SRB,Europe,Serbia,2021,Mar,0,88263.286,20770.811,0,0,828228,35.92,21,35.92,0.004,56.48,80.291,14048.881
SRB,Europe,Serbia,2021,Apr,0,97723.95,9460.665,0,0,316509,44.9,26.86,44.9,0.004,61.11,80.291,14048.881
SRB,Europe,Serbia,2021,Jan,0,58087.651,8426.66,0,0,392769,6.43,6.43,6.43,0.001,60.19,80.291,14048.881
SYC,Africa,Seychelles,2020,Mar,0,101.688,101.69,0,0,0,0,0,0,0,19.44,208.354,26382.287
SYC,Africa,Seychelles,2020,Apr,0,111.857,10.169,0,0,0,0,0,0,0,52.78,208.354,26382.287
SYC,Africa,Seychelles,2020,May,0,111.857,0,0,0,0,0,0,0,0,93.52,208.354,26382.287
SYC,Africa,Seychelles,2020,Jun,0,823.673,711.816,0,0,0,0,0,0,0,23.15,208.354,26382.287
SYC,Africa,Seychelles,2020,Jul,0,1159.243,335.57,0,0,0,0,0,0,0,23.15,208.354,26382.287
SYC,Africa,Seychelles,2020,Aug,0,1382.957,223.714,0,0,0,0,0,0,0,23.15,208.354,26382.287
SYC,Africa,Seychelles,2020,Sep,0,1464.308,81.352,0,0,0,0,0,0,0,23.15,208.354,26382.287
SYC,Africa,Seychelles,2020,Oct,0,1555.827,91.521,0,0,0,0,0,0,0,28.7,208.354,26382.287
SYC,Africa,Seychelles,2020,Nov,0,1860.891,305.064,0,0,0,0,0,0,0,31.48,208.354,26382.287
SYC,Africa,Seychelles,2020,Dec,0,2603.213,742.322,0,0,0,0,0,0,0,31.48,208.354,26382.287
SYC,Africa,Seychelles,2021,Feb,0,26621.924,14368.517,0,0,18949,80.78,56.83,80.78,0.008,79.63,208.354,26382.287
SYC,Africa,Seychelles,2021,Mar,0,42047.997,15426.073,0,0,3676,102.25,64.76,102.25,0.01,75,208.354,26382.287
SYC,Africa,Seychelles,2021,Apr,0,50599.959,8551.963,0,0,0,114.09,67.37,114.09,0.011,65.74,208.354,26382.287
SYC,Africa,Seychelles,2021,Jan,0,12253.407,9650.192,0,0,17622,31.38,31.38,31.38,0.003,31.48,208.354,26382.287
SLE,Africa,Sierra Leone,2020,Mar,0,0.125,0.125,0,0,0,0,0,0,0,57.41,104.7,1390.3
SLE,Africa,Sierra Leone,2020,Apr,0,15.545,15.419,0,0,0,0,0,0,0,57.41,104.7,1390.3
SLE,Africa,Sierra Leone,2020,May,0,107.936,92.389,0,0,0,0,0,0,0,77.78,104.7,1390.3
SLE,Africa,Sierra Leone,2020,Jun,0,183.277,75.34,0,0,0,0,0,0,0,70.37,104.7,1390.3
SLE,Africa,Sierra Leone,2020,Jul,0,228.532,45.255,0,0,0,0,0,0,0,50,104.7,1390.3
SLE,Africa,Sierra Leone,2020,Aug,0,253.479,24.949,0,0,0,0,0,0,0,32.41,104.7,1390.3
SLE,Africa,Sierra Leone,2020,Sep,0,279.68,26.199,0,0,0,0,0,0,0,33.33,104.7,1390.3
SLE,Africa,Sierra Leone,2020,Oct,0,296.603,16.924,0,0,0,0,0,0,0,29.63,104.7,1390.3
SLE,Africa,Sierra Leone,2020,Nov,0,302.37,5.765,0,0,0,0,0,0,0,31.48,104.7,1390.3
SLE,Africa,Sierra Leone,2020,Dec,0,327.317,24.944,0,0,0,0,0,0,0,37.04,104.7,1390.3
SLE,Africa,Sierra Leone,2021,Feb,0,487.277,36.854,0,0,0,0,0,0,0,60.19,104.7,1390.3
SLE,Africa,Sierra Leone,2021,Mar,0,498.935,11.656,0,0,6053,0.4,0.4,0.4,0,51.85,104.7,1390.3
SLE,Africa,Sierra Leone,2021,Apr,0,506.206,7.269,0,0,1928,0.56,0.53,0.56,0,45.37,104.7,1390.3
SLE,Africa,Sierra Leone,2021,Jan,0,450.421,123.103,0,0,0,0,0,0,0,37.04,104.7,1390.3
SGP,Asia,Singapore,2020,Feb,0,17.435,15.216,0,0,0,0,0,0,0,25,7915.731,85535.383
SGP,Asia,Singapore,2020,Mar,0,158.281,140.847,0,0,0,0,0,0,0,30.56,7915.731,85535.383
SGP,Asia,Singapore,2020,Apr,0,2763.77,2605.488,0,0,0,0,0,0,0,36.11,7915.731,85535.383
SGP,Asia,Singapore,2020,May,0,5962.727,3198.958,0,0,0,0,0,0,0,76.85,7915.731,85535.383
SGP,Asia,Singapore,2020,Jun,0,7505.03,1542.306,0,0,0,0,0,0,0,73.15,7915.731,85535.383
SGP,Asia,Singapore,2020,Jul,0,8923.408,1418.379,0,0,0,0,0,0,0,50.93,7915.731,85535.383
SGP,Asia,Singapore,2020,Aug,0,9710.884,787.476,0,0,0,0,0,0,0,50.93,7915.731,85535.383
SGP,Asia,Singapore,2020,Sep,0,9873.78,162.898,0,0,0,0,0,0,0,50.93,7915.731,85535.383
SGP,Asia,Singapore,2020,Oct,0,9916.513,42.735,0,0,0,0,0,0,0,45.37,7915.731,85535.383
SGP,Asia,Singapore,2020,Nov,0,9951.211,34.704,0,0,0,0,0,0,0,45.37,7915.731,85535.383
SGP,Asia,Singapore,2020,Dec,0,10016.336,65.125,0,0,0,0,0,0,0,45.37,7915.731,85535.383
SGP,Asia,Singapore,2020,Jan,0,2.222,2.223,0,0,0,0,0,0,0,25,7915.731,85535.383
SGP,Asia,Singapore,2021,Feb,0,10244.869,68.369,0,0,0,6.15,4.27,6.15,0.001,50.93,7915.731,85535.383
SGP,Asia,Singapore,2021,Mar,0,10320.933,76.061,0,0,52406,22.54,16.12,22.54,0.002,50.93,7915.731,85535.383
SGP,Asia,Singapore,2021,Apr,0,10401.27,80.338,0,0,0,28.5,19.34,28.5,0.003,50.93,7915.731,85535.383
SGP,Asia,Singapore,2021,Jan,0,10176.497,160.161,0,0,2800,2.65,2.65,2.65,0,45.37,7915.731,85535.383
SVK,Europe,Slovakia,2020,Mar,0,66.488,66.488,0,0,0,0,0,0,0,16.67,113.128,30155.152
SVK,Europe,Slovakia,2020,Apr,0,255.694,189.204,0,0,0,0,0,0,0,75,113.128,30155.152
SVK,Europe,Slovakia,2020,May,0,278.59,22.893,0,0,0,0,0,0,0,73.15,113.128,30155.152
SVK,Europe,Slovakia,2020,Jun,0,305.331,26.737,0,0,0,0,0,0,0,69.44,113.128,30155.152
SVK,Europe,Slovakia,2020,Jul,0,419.808,114.475,0,0,0,0,0,0,0,37.96,113.128,30155.152
SVK,Europe,Slovakia,2020,Aug,0,717.446,297.64,0,0,0,0,0,0,0,35.19,113.128,30155.152
SVK,Europe,Slovakia,2020,Sep,0,1857.447,1140.003,0,0,0,0,0,0,0,29.63,113.128,30155.152
SVK,Europe,Slovakia,2020,Oct,0,10561.863,8704.414,0,0,0,0,0,0,0,45.83,113.128,30155.152
SVK,Europe,Slovakia,2020,Nov,0,19402.184,8840.324,0,0,0,0,0,0,0,73.15,113.128,30155.152
SVK,Europe,Slovakia,2020,Dec,0,32885.484,13483.3,0,0,0,0,0,0,0,69.44,113.128,30155.152
SVK,Europe,Slovakia,2021,Feb,0,56429.147,10654.543,0,0,301684,8.26,5.81,8.26,0.001,73.15,113.128,30155.152
SVK,Europe,Slovakia,2021,Mar,0,66155.424,9726.278,0,0,534914,18.06,13.25,18.06,0.002,71.3,113.128,30155.152
SVK,Europe,Slovakia,2021,Apr,0,68881.244,2725.82,0,0,313007,23.79,17.46,23.79,0.002,74.07,113.128,30155.152
SVK,Europe,Slovakia,2021,Jan,0,45774.605,12889.123,0,0,149215,2.73,2.56,2.73,0,61.11,113.128,30155.152
SVN,Europe,Slovenia,2020,Feb,0,0,0,0,0,0,0,0,0,0,0,102.619,31400.84
SVN,Europe,Slovenia,2020,Mar,0,385.775,385.777,0,0,0,0,0,0,0,0,102.619,31400.84
SVN,Europe,Slovenia,2020,Apr,0,687.372,301.596,0,0,0,0,0,0,0,89.81,102.619,31400.84
SVN,Europe,Slovenia,2020,May,0,708.537,21.164,0,0,0,0,0,0,0,75,102.619,31400.84
SVN,Europe,Slovenia,2020,Jun,0,769.626,61.087,0,0,0,0,0,0,0,41.2,102.619,31400.84
SVN,Europe,Slovenia,2020,Jul,0,1037.071,267.437,0,0,0,0,0,0,0,39.81,102.619,31400.84
SVN,Europe,Slovenia,2020,Aug,0,1386.77,349.7,0,0,0,0,0,0,0,50,102.619,31400.84
SVN,Europe,Slovenia,2020,Sep,0,2736.982,1350.215,0,0,0,0,0,0,0,50,102.619,31400.84
SVN,Europe,Slovenia,2020,Oct,0,16502.223,13765.241,0,0,0,0,0,0,0,50,102.619,31400.84
SVN,Europe,Slovenia,2020,Nov,0,36467.763,19965.542,0,0,0,0,0,0,0,75.93,102.619,31400.84
SVN,Europe,Slovenia,2020,Dec,0,58757.093,22289.329,0,0,5023,0.53,0.53,0.53,0,87.04,102.619,31400.84
SVN,Europe,Slovenia,2021,Feb,0,91432.043,11355.832,0,0,95080,8.48,5.97,8.48,0.001,75.93,102.619,31400.84
SVN,Europe,Slovenia,2021,Mar,0,103708.058,12276.013,0,0,193879,17.81,12.3,17.81,0.002,69.44,102.619,31400.84
SVN,Europe,Slovenia,2021,Apr,0,111745.358,8037.3,0,0,146984,24.88,17.9,24.88,0.002,79.63,102.619,31400.84
SVN,Europe,Slovenia,2021,Jan,0,80076.212,21319.121,0,0,70230,3.91,2.63,3.91,0,81.48,102.619,31400.84
SLB,Oceania,Solomon Islands,2020,Oct,0,11.647,11.647,0,0,0,0,0,0,0,43.52,21.841,2205.923
SLB,Oceania,Solomon Islands,2020,Nov,0,24.75,13.103,0,0,0,0,0,0,0,43.52,21.841,2205.923
SLB,Oceania,Solomon Islands,2020,Dec,0,24.75,0,0,0,0,0,0,0,0,36.11,21.841,2205.923
SLB,Oceania,Solomon Islands,2021,Feb,0,26.206,1.456,0,0,0,0,0,0,0,33.33,21.841,2205.923
SLB,Oceania,Solomon Islands,2021,Mar,0,27.661,1.456,0,0,0,0.29,0.29,0.29,0,33.33,21.841,2205.923
SLB,Oceania,Solomon Islands,2021,Apr,0,29.117,1.456,0,0,0,0,0,0,0,33.33,21.841,2205.923
SLB,Oceania,Solomon Islands,2021,Jan,0,24.75,0,0,0,0,0,0,0,0,33.33,21.841,2205.923
SOM,Africa,Somalia,2020,Mar,0,0.315,0.315,0,0,0,0,0,0,0,8.33,23.5,0
SOM,Africa,Somalia,2020,Apr,0,37.815,37.499,0,0,0,0,0,0,0,52.78,23.5,0
SOM,Africa,Somalia,2020,May,0,124.33,86.512,0,0,0,0,0,0,0,60.19,23.5,0
SOM,Africa,Somalia,2020,Jun,0,183.978,59.646,0,0,0,0,0,0,0,48.15,23.5,0
SOM,Africa,Somalia,2020,Jul,0,202.099,18.12,0,0,0,0,0,0,0,31.48,23.5,0
SOM,Africa,Somalia,2020,Aug,0,208.265,6.166,0,0,0,0,0,0,0,31.48,23.5,0
SOM,Africa,Somalia,2020,Sep,0,225.757,17.492,0,0,0,0,0,0,0,28.7,23.5,0
SOM,Africa,Somalia,2020,Oct,0,247.967,22.211,0,0,0,0,0,0,0,52.78,23.5,0
SOM,Africa,Somalia,2020,Nov,0,280.057,32.09,0,0,0,0,0,0,0,36.11,23.5,0
SOM,Africa,Somalia,2020,Dec,0,296.604,16.548,0,0,0,0,0,0,0,37.96,23.5,0
SOM,Africa,Somalia,2021,Feb,0,456.61,155.603,0,0,0,0,0,0,0,21.3,23.5,0
SOM,Africa,Somalia,2021,Mar,0,717.161,260.553,0,0,0,0,0,0,0,38.89,23.5,0
SOM,Africa,Somalia,2021,Apr,0,838.345,121.184,0,0,0,0,0,0,0,40.74,23.5,0
SOM,Africa,Somalia,2021,Jan,0,301.009,4.405,0,0,0,0,0,0,0,37.96,23.5,0
ZAF,Africa,South Africa,2020,Feb,0,0,0,0,0,0,0,0,0,0,2.78,46.754,12294.876
ZAF,Africa,South Africa,2020,Mar,0,22.813,22.811,0,0,0,0,0,0,0,2.78,46.754,12294.876
ZAF,Africa,South Africa,2020,Apr,0,95.214,72.401,0,0,0,0,0,0,0,87.96,46.754,12294.876
ZAF,Africa,South Africa,2020,May,0,551.066,455.851,0,0,0,0,0,0,0,84.26,46.754,12294.876
ZAF,Africa,South Africa,2020,Jun,0,2549.525,1998.458,0,0,0,0,0,0,0,80.56,46.754,12294.876
ZAF,Africa,South Africa,2020,Jul,0,8315.527,5766.001,0,0,0,0,0,0,0,76.85,46.754,12294.876
ZAF,Africa,South Africa,2020,Aug,0,10572.498,2256.97,0,0,0,0,0,0,0,80.56,46.754,12294.876
ZAF,Africa,South Africa,2020,Sep,0,11369.986,797.486,0,0,0,0,0,0,0,72.22,46.754,12294.876
ZAF,Africa,South Africa,2020,Oct,0,12231.799,861.812,0,0,0,0,0,0,0,39.81,46.754,12294.876
ZAF,Africa,South Africa,2020,Nov,0,13320.207,1088.406,0,0,0,0,0,0,0,38.89,46.754,12294.876
ZAF,Africa,South Africa,2020,Dec,0,17824.723,4504.52,0,0,0,0,0,0,0,44.44,46.754,12294.876
ZAF,Africa,South Africa,2021,Feb,0,25517.222,1005.452,0,0,68267,0.12,0.12,0.12,0,72.22,46.754,12294.876
ZAF,Africa,South Africa,2021,Mar,0,26103.375,586.153,0,0,171808,0.44,0.44,0.44,0,48.15,46.754,12294.876
ZAF,Africa,South Africa,2021,Apr,0,26429.736,326.362,0,0,24028,0.49,0.49,0.49,0,48.15,46.754,12294.876
ZAF,Africa,South Africa,2021,Jan,0,24511.771,6687.048,0,0,0,0,0,0,0,50.93,46.754,12294.876
OWID_SAM,0,South America,2020,Feb,0,0.009,0.009,0,0,0,0,0,0,0,0,0,0
OWID_SAM,0,South America,2020,Mar,0,33.643,33.635,0,0,0,0,0,0,0,0,0,0
OWID_SAM,0,South America,2020,Apr,0,418.412,384.77,0,0,0,0,0,0,0,0,0,0
OWID_SAM,0,South America,2020,May,0,2093.241,1674.829,0,0,0,0,0,0,0,0,0,0
OWID_SAM,0,South America,2020,Jun,0,5173.238,3079.996,0,0,0,0,0,0,0,0,0,0
OWID_SAM,0,South America,2020,Jul,0,9522.331,4349.093,0,0,0,0,0,0,0,0,0,0
OWID_SAM,0,South America,2020,Aug,0,14629.228,5106.896,0,0,0,0,0,0,0,0,0,0
OWID_SAM,0,South America,2020,Sep,0,18721.407,4092.179,0,0,0,0,0,0,0,0,0,0
OWID_SAM,0,South America,2020,Oct,0,22436.601,3715.19,0,0,0,0,0,0,0,0,0,0
OWID_SAM,0,South America,2020,Nov,0,25838.708,3402.106,0,0,0,0,0,0,0,0,0,0
OWID_SAM,0,South America,2020,Dec,0,30629.97,4791.262,0,0,40242,0.01,0,0.01,0,0,0,0
OWID_SAM,0,South America,2021,Feb,0,41712.495,4852.424,0,0,10805734,3.09,2.53,3.09,0,0,0,0
OWID_SAM,0,South America,2021,Mar,0,49098.225,7385.729,0,0,24780461,8.84,6.65,8.84,0.001,0,0,0
OWID_SAM,0,South America,2021,Apr,0,54487.24,5389.014,0,0,22129740,13.98,10.01,13.98,0.001,0,0,0
OWID_SAM,0,South America,2021,Jan,0,36860.072,6230.105,0,0,2470258,0.58,0.55,0.58,0,0,0,0
KOR,Asia,South Korea,2020,Feb,0,61.44,61.23,0,0,0,0,0,0,0,13.89,527.967,35938.374
KOR,Asia,South Korea,2020,Mar,0,190.875,129.435,0,0,0,0,0,0,0,55.56,527.967,35938.374
KOR,Asia,South Korea,2020,Apr,0,210.146,19.274,0,0,0,0,0,0,0,75.93,527.967,35938.374
KOR,Asia,South Korea,2020,May,0,224.365,14.224,0,0,0,0,0,0,0,43.52,527.967,35938.374
KOR,Asia,South Korea,2020,Jun,0,250.638,26.274,0,0,0,0,0,0,0,55.09,527.967,35938.374
KOR,Asia,South Korea,2020,Jul,0,279.622,28.986,0,0,0,0,0,0,0,53.24,527.967,35938.374
KOR,Asia,South Korea,2020,Aug,0,393.648,114.025,0,0,0,0,0,0,0,44.91,527.967,35938.374
KOR,Asia,South Korea,2020,Sep,0,465.952,72.306,0,0,0,0,0,0,0,50.46,527.967,35938.374
KOR,Asia,South Korea,2020,Oct,0,519.513,53.56,0,0,0,0,0,0,0,54.63,527.967,35938.374
KOR,Asia,South Korea,2020,Nov,0,675.884,156.371,0,0,0,0,0,0,0,44.44,527.967,35938.374
KOR,Asia,South Korea,2020,Dec,0,1204.798,528.917,0,0,0,0,0,0,0,55.09,527.967,35938.374
KOR,Asia,South Korea,2020,Jan,0,0.215,0.197,0,0,0,0,0,0,0,0,527.967,35938.374
KOR,Asia,South Korea,2021,Feb,0,1756.045,224.755,0,0,21177,0.04,0.04,0.04,0,63.89,527.967,35938.374
KOR,Asia,South Korea,2021,Mar,0,2021.468,265.422,0,0,802118,1.74,1.71,1.74,0,58.33,527.967,35938.374
KOR,Asia,South Korea,2021,Apr,0,2246.866,225.397,0,0,688429,3.08,2.96,3.08,0,58.33,527.967,35938.374
KOR,Asia,South Korea,2021,Jan,0,1531.29,326.494,0,0,0,0,0,0,0,66.2,527.967,35938.374
SSD,Africa,South Sudan,2020,Apr,0,3.127,3.124,0,0,0,0,0,0,0,73.15,0,1569.888
SSD,Africa,South Sudan,2020,May,0,88.8,85.672,0,0,0,0,0,0,0,86.11,0,1569.888
SSD,Africa,South Sudan,2020,Jun,0,179.297,90.496,0,0,0,0,0,0,0,85.19,0,1569.888
SSD,Africa,South Sudan,2020,Jul,0,207.438,28.141,0,0,0,0,0,0,0,85.19,0,1569.888
SSD,Africa,South Sudan,2020,Aug,0,225.751,18.312,0,0,0,0,0,0,0,80.56,0,1569.888
SSD,Africa,South Sudan,2020,Sep,0,241.564,15.811,0,0,0,0,0,0,0,75,0,1569.888
SSD,Africa,South Sudan,2020,Oct,0,259.52,17.957,0,0,0,0,0,0,0,45.37,0,1569.888
SSD,Africa,South Sudan,2020,Nov,0,277.745,18.225,0,0,0,0,0,0,0,41.67,0,1569.888
SSD,Africa,South Sudan,2020,Dec,0,317.857,40.111,0,0,0,0,0,0,0,52.78,0,1569.888
SSD,Africa,South Sudan,2021,Feb,0,708.075,357.073,0,0,0,0,0,0,0,43.52,0,1569.888
SSD,Africa,South Sudan,2021,Mar,0,908.098,200.021,0,0,0,0,0,0,0,77.78,0,1569.888
SSD,Africa,South Sudan,2021,Apr,0,935.613,27.514,0,0,0,0.01,0.01,0.01,0,72.22,0,1569.888
SSD,Africa,South Sudan,2021,Jan,0,351,33.143,0,0,0,0,0,0,0,46.3,0,1569.888
ESP,Europe,Spain,2020,Feb,0,0.962,0.963,0,0,0,0,0,0,0,11.11,93.105,34272.36
ESP,Europe,Spain,2020,Mar,0,2051.619,2050.655,0,0,0,0,0,0,0,11.11,93.105,34272.36
ESP,Europe,Spain,2020,Apr,0,4564.988,2513.368,0,0,0,0,0,0,0,85.19,93.105,34272.36
ESP,Europe,Spain,2020,May,0,5122.021,557.035,0,0,0,0,0,0,0,85.19,93.105,34272.36
ESP,Europe,Spain,2020,Jun,0,5331.455,209.435,0,0,0,0,0,0,0,66.67,93.105,34272.36
ESP,Europe,Spain,2020,Jul,0,6170.962,839.508,0,0,0,0,0,0,0,41.2,93.105,34272.36
ESP,Europe,Spain,2020,Aug,0,9899.693,3728.73,0,0,0,0,0,0,0,64.35,93.105,34272.36
